original_size,width,height,input_scaling,leak_rate,damping,error,KR,MC
40,8,5,-0.0838901035518189,0.231487045035562,0.308349606964912,0.408890154379067,6,14.7445429672804
40,8,5,0.457014383191451,0.952180667406014,0.601614212370213,1.12539835639281,8,8.66482527801793
40,8,5,0.888993205714614,0.192795028957158,0.464098174304408,0.535086505009423,9,7.73083041884352
40,8,5,-0.230453760966512,0.94419963580742,0.859707846590619,0.869687875649997,6,8.68762514508677
40,8,5,0.0937783122907094,0.820401879898381,0.797899021282605,0.854718555265974,4,10.1463588379566
40,8,5,-0.184625943839428,0.788534877486753,0.0553660401118601,6.55098618529815,37,0.914695627966492
40,8,5,-0.49815275251012,0.676816241110558,0.0460958206726118,6.72930375424593,27,0
40,8,5,-0.250919762305275,0.731993941811405,0.950714306409916,0.782586710522688,5,8.03416603220958
40,8,5,-0.769890867220442,0.133390964185988,0.609066539279481,0.359167705366095,6,6.22285401492323
40,8,5,0.669684297331299,0.744640481679518,0.10479610436987,1.03424309898638,33,0.479960692556954
40,8,5,0.9780230269512,0.281447301955063,0.549544726844725,0.647919462520779,8,7.64623530620218
40,8,5,0.567664701611501,0.249043091515749,0.63483370605273,0.492574600708648,7,7.01893150785275
40,8,5,-0.773023056212701,0.728734633501106,0.974483094436457,0.932276478237427,7,6.09069376013395
40,8,5,-0.965019458137695,0.284861167473918,0.891573267180258,0.597213539061108,6,5.46295181790606
40,8,5,-0.398071088288171,0.926335135059176,0.247061831961814,1.30240904222299,16,10.2066795377021
40,8,5,-0.0107967089239571,0.255473923757211,0.228083104449336,1.26388110518781,3,18.2125156386883
40,8,5,0.351462831007105,0.343303672542592,0.044712182202946,0.681831533665189,27,0.187407294040014
40,8,5,0.646220681419584,0.210770639931294,0.0261179815698673,0.702478597897923,8,0
40,8,5,0.693324814420268,0.454875402405753,0.561165540265034,0.835276758927469,8,8.30156923400093
40,8,5,-0.159634065718452,0.184876687761452,0.363239496965086,0.361497898196596,6,11.5465299506143
40,8,5,-0.813783426656284,0.483859980463646,0.971655919989788,0.758661605917807,7,5.72985305641323
40,8,5,0.968383701085153,0.673701624669138,0.333412266014653,1.59434305987187,18,6.91028547487375
40,8,5,-0.82530071419565,0.411061070638913,0.230477099551728,1.83453495856878,21,7.4199812430583
40,8,5,-0.269788833954612,0.496060348767789,0.451205915893338,0.787281221287638,8,11.1624290230432
40,8,5,0.848070231148851,0.866915076815797,0.157870580534792,6.71298652748918,31,1.71991534189087
40,8,5,-0.398253339906762,0.323182676968219,0.186945816341878,1.23232802276864,16,12.6024196069905
40,8,5,0.648938951826564,0.877326768207053,0.1813497324972,1.64380708849261,26,9.0447611447529
40,8,5,-0.932490579153583,0.846085097280883,0.489107507965585,1.21388459805037,12,6.46220670229484
40,8,5,0.107882045001173,0.0481267725800767,0.396247893705367,0.228766700907289,3,7.69914203687525
40,8,5,-0.24180294913246,0.595592512657122,0.567098167179614,0.762648049260017,7,10.2887829174159
40,8,5,-0.562709899705588,0.287125277339703,0.0314027195025806,6.51612458276186,19,0
40,8,5,-0.691424843737448,0.362685466176888,0.133699560700066,6.72086756306336,30,1.34844663494356
40,8,5,0.0917028598699572,0.685892586566579,0.858856610591359,0.792144646319266,4,9.5936957538531
40,8,5,-0.481257060103113,0.582030342126604,0.0433610511619003,0.941648324310479,22,0
40,8,5,-0.407501676655133,0.350252525223411,0.809067715673327,0.536425694518665,6,8.40763606130298
40,8,5,0.854961077237917,0.584631272595553,0.872426294409216,0.858098813641778,7,6.69842956441146
40,8,5,-0.628849450362921,0.83189619863717,0.38659930304207,1.21455731969162,13,7.83402369124315
40,8,5,-0.786523595489379,0.534962617391087,0.684342633278687,0.847934707938622,8,7.60786085201404
40,8,5,0.285379831572158,0.51189798245863,0.538620930968947,0.801073601160291,7,10.4056652317176
40,8,5,-0.595595413139517,0.860537239237031,0.784547604110561,0.994789312090807,8,7.3570839478929
40,8,5,0.137880440238491,0.888110669900257,0.0659642275894424,5.66557932921221,34,0.861171877170454
40,8,5,-0.378340400487289,0.334752624571525,0.81898722071885,0.51541396396874,5,8.26308886249264
40,8,5,0.838218063598364,0.753712229729177,0.642195599923855,1.0657577088713,9,8.14001169096481
40,8,5,-0.903637544999525,0.798696067903802,0.680963013867718,1.0477792229587,9,7.99885578936358
40,8,5,0.00133625268076232,0.500782525642232,0.468067425948115,1.41418084732409,1,10.7042445784023
40,8,5,0.0438314330005096,0.26986897107295,0.699406367014664,0.820984384938158,3,11.3548937362823
40,8,5,-0.289161764389527,0.93310644228157,0.340848876689302,1.12823555339803,11,11.5243762233993
40,8,5,-0.449548660397325,0.62389921233538,0.63923076092527,0.834642240628099,7,7.95041815840491
40,8,5,-0.48591514578972,0.663641757569116,0.683787583071072,0.85581441471566,7,7.74800650481549
40,8,5,-0.907918012737029,0.242318267491405,0.370242316115599,0.846992463800227,11,5.58451309484588
40,8,5,0.240747629106512,0.298244841758729,0.508953068645407,0.560370709746243,6,10.1391583778186
40,8,5,-0.594786092742219,0.152637743300246,0.207093104060973,1.18084505118623,14,9.99349594986502
40,8,5,0.312528370465914,0.970876034993816,0.954901376913228,0.895314721575438,6,8.34576832454522
40,8,5,0.295102098706047,0.528341380152239,0.50714968821308,0.855284775067226,7,10.7057072454477
40,8,5,-0.000611359062332006,0.258100630988574,0.25593713431167,1.34597319658925,1,13.0709240433038
40,8,5,-0.693891602467706,0.985491114183153,0.157685661009407,2.42648800751277,30,4.42243944696756
40,8,5,-0.597992807764052,0.296499688701072,0.329020466492182,0.761256525492599,11,9.8929467071953
40,8,5,0.771760998875251,0.424728131475108,0.788581566803725,0.71016858130696,7,6.76666971376474
40,8,5,0.212708675552951,0.30724100934357,0.657511568617816,0.480302927429783,5,8.77188065371433
40,8,5,0.438771572487917,0.689861614578764,0.60722117562199,0.956930368699641,8,8.20700392138939
40,8,5,-0.542393024886198,0.886359670982399,0.190688018624183,1.63637017293797,24,10.7129101339818
40,8,5,-0.570626221966347,0.817235373163457,0.909502371341664,0.93138265425966,7,6.46670018261723
40,8,5,0.673888248529047,0.447153785261511,0.97023585194033,0.676868311244365,6,7.99113136130868
40,8,5,0.464534496137704,0.301223890049993,0.567189015450885,0.579726856918151,7,7.58544380445972
40,8,5,0.344557117261584,0.825495174035896,0.488078399240584,1.10521429036063,9,9.39065013379373
40,8,5,0.0868098835819309,0.424517590749133,0.278369385093796,0.752112050396246,8,16.4273226713903
40,8,5,0.0327972554048923,0.0284742264780969,0.57066758686814,1.16031673718647,2,2.54393534276514
40,8,5,0.195363169872126,0.299281741009702,0.675986904372284,0.471342345342451,5,8.51165252749231
40,8,5,-0.135777588798195,0.170943685277502,0.174215263198831,0.584650860035251,10,15.564890117692
40,8,5,-0.704158751303831,0.807493362050377,0.228298356999966,1.7464086523131,23,9.25239010797311
40,8,5,-0.832520152207236,0.859355745088647,0.333506292479001,1.43765177167543,17,8.16212890478419
40,8,5,-0.982870404503242,0.449565034354184,0.954306673081735,0.779596112433661,7,5.7131472211443
40,8,5,-0.67459008110973,0.563401848647777,0.75478087765135,0.842012644587255,7,7.25366485590231
40,8,5,-0.532777728032788,0.580088940351055,0.0343876221032432,6.82768120343507,18,0
40,8,5,0.2229210233,0.699283596145879,0.4914264045523,0.948544556913412,7,11.1043044808453
40,8,5,-0.767882275389831,0.375588982966544,0.658455381746153,0.689255229907176,7,7.46070101763353
40,8,5,0.224340351235237,0.43605901937117,0.169069754345636,1.22304879380254,15,14.5617671919195
40,8,5,-0.24988574225343,0.950016579405167,0.640304619922644,0.925934889117609,7,10.0007457331385
40,8,5,0.703970985460176,0.894931762698624,0.0739035988422599,1.00387995951588,21,0.145640012437613
40,8,5,-0.696736065649707,0.925883763048261,0.868745280741313,1.02895010234823,7,6.9049789775723
40,8,5,-0.607815380520121,0.413691733468251,0.702774400796417,0.670248897553119,7,7.17707980812535
40,8,5,-0.249662733422442,0.928643476269958,0.348707407646026,1.09986794417143,11,11.2020665254931
40,8,5,-0.0971777470370758,0.230961696616177,0.299333110743807,0.418172606624561,6,14.9327870408964
40,8,5,0.885303141386757,0.0586247690742177,0.579137892994787,0.279493961979924,5,5.05083614632071
40,8,5,0.695687505124235,0.204047717607005,0.497831209792736,0.483867848255199,8,7.82699280378605
40,8,5,0.355911096417151,0.623705711703934,0.512958802259562,0.965351185251543,8,8.79367527218263
40,8,5,-0.777338343989511,0.23296248769643,0.210767574542831,1.76244890118353,19,6.81695844788403
40,8,5,-0.686016324216667,0.261478266391248,0.702210042492446,0.509954717967855,7,6.71689368770699
40,8,5,0.392938371195723,0.226851453564203,0.286139334950379,0.684855660790382,10,10.4921854241107
40,8,5,-0.787870188090535,0.572313536631499,0.745471484885613,0.867900463052726,8,7.32651654489411
40,8,5,0.0134520229991399,0.627579985791076,0.0575306951680897,1.32540548476299,30,0
40,8,5,-0.78965574556465,0.0874063084595212,0.128144072034,1.01643344848352,20,0
40,8,5,0.0476666399093517,0.185965312200436,0.0399629741499742,1.17215090338401,36,0
40,8,5,0.733274085700796,0.131408478173487,0.263144849597414,1.02107006861131,12,8.90975288812903
40,8,5,0.141063250290814,0.605295237625528,0.268259775813901,0.985648796940346,10,14.7190789748514
40,8,5,-0.716739461846519,0.554792291564334,0.31154436112759,1.24155796040286,15,8.01173019884363
40,8,5,0.300307210943498,0.388028886784006,0.94810916584027,0.545736801343554,5,7.63802638063349
40,8,5,0.561807797584932,0.828637641707324,0.381144541819342,1.26750193983713,13,10.429864153633
40,8,5,-0.160982767302589,0.109556123113893,0.129660859284771,0.821610195462388,12,15.5521999652749
40,8,5,0.62280725261717,0.627745656060485,0.447764244847145,1.10912395620247,11,9.49722543109302
40,8,5,0.322657884899929,0.19539817561258,0.327694700300655,0.53945538309851,8,9.33797490696475
40,8,5,-0.693568126200407,0.21346188422964,0.148167828464161,5.45690958480364,25,1.53626809702653
40,8,5,0.887700416239292,0.695370967591478,0.0885440281634848,1.06601256819006,22,0
40,8,5,0.498684522637378,0.324027527743876,0.705230111513914,0.547144380351982,6,9.04467910685128
40,8,5,-0.0180752249524694,0.934223341899819,0.753244840801039,1.31879863132248,3,11.3139723957578
40,8,5,0.495811032992707,0.000984776413704869,0.108732319900902,1.35867834068905,2,0
40,8,5,0.834770967903298,0.0430330819722343,0.522394897635619,0.256640292463397,5,4.89182781444037
40,8,5,0.804123049625016,0.655984705506407,0.557807535786105,1.04939082609887,10,8.60814517337626
40,8,5,0.475509923301282,0.46809010087335,0.339954740673122,1.03937555543741,11,10.477302558574
40,8,5,-0.813311884039985,0.476734497188385,0.890943013448079,0.782420081757682,7,6.40566053817102
40,8,5,-0.433916104666913,0.530578961930211,0.0020297995860098,6.49277203477211,17,0
40,8,5,-0.00378112950868537,0.299820606869473,0.618906965226338,1.40975363064049,1,9.75489973193471
40,8,5,-0.266608861204447,0.0308308651420491,0.632981366949164,0.238955507972326,3,5.78509470508565
40,8,5,0.15081170446247,0.158272722437412,0.140308407252583,0.873325342748467,12,16.7062920124626
40,8,5,0.762615101953324,0.864582484479246,0.979703603317916,0.967819405787845,7,6.20856686463874
40,8,5,0.817167877134901,0.877655144326586,0.257971641275248,1.76799895837572,22,8.46198458558576
40,8,5,0.53958863279488,0.310710319860954,0.176821701098824,1.64546252694973,20,9.00780627942559
40,8,5,0.897455547776894,0.0383290730120193,0.743643852810769,0.277645948030586,4,5.92955127762412
40,8,5,-0.704600294159549,0.49366961852561,0.52918440225087,0.859059534308705,9,8.64779465868236
40,8,5,0.0154475367345226,0.685565560010281,0.630550607344826,1.26894074474945,3,11.8918005373527
40,8,5,0.304652651594709,0.173145914794557,0.921122964864623,0.355847787980923,4,8.6651342785823
40,8,5,-0.372760982794124,0.262435325379909,0.55900035365802,0.478314359731401,6,9.64887853592368
40,8,5,0.594804129368152,0.260030046652599,0.585220572306848,0.543459588271212,7,7.45258666178514
40,8,5,-0.807461318339685,0.57967034810915,0.155006734955742,6.62176653644014,30,1.66645389788457
40,8,5,0.577692750366359,0.155230732076024,0.196392113331339,1.45666105195918,15,10.1029008246095
40,8,5,0.66678564960149,0.379833792849995,0.323434574903462,1.08164434128892,13,7.3949497611391
40,8,5,0.881347211368325,0.384440269338947,0.351208217521136,1.2175635687094,14,6.79172027210827
40,8,5,-0.35799983498149,0.878020128341681,0.755755180982627,0.908129506761134,7,9.41346790618946
40,8,5,0.377927709721306,0.448256582125361,0.474089661063351,0.842862736088857,8,8.75974042228114
40,8,5,-0.286034536499888,0.278252504315125,0.306702331360128,0.590823219742408,9,12.8235247543986
40,8,5,0.652445777922178,0.909915412032245,0.615900203940644,1.14348473770716,9,8.59672339800896
40,8,5,-0.404521939580376,0.765386240201999,0.82727708165543,0.86481546294105,7,8.93491340447278
40,8,5,0.796758096949836,0.347863907964884,0.165115498826418,6.56354092348908,27,2.09372438575911
40,8,5,0.195597500988659,0.246832710895072,0.520846196067144,0.469911762215172,6,9.66286255156071
40,8,5,0.339181558956829,0.667927380656105,0.907574651630474,0.743772978744012,6,8.32317660477907
40,8,5,-0.894709164804404,0.270530505548426,0.226861782584758,1.98291181040766,20,6.0397068998717
40,8,5,0.315492356840328,0.588910843500974,0.884476426903228,0.682486084413017,5,8.4071527539267
40,8,5,-0.701196311087814,0.319711284153002,0.124608119221385,0.992864167277224,30,0.636218097240773
40,8,5,-0.813485040894884,0.522248413276926,0.709215033317113,0.838305785225857,8,7.42833834151298
40,8,5,-0.0799225326240163,0.190128604681802,0.89631547706224,0.557291980567884,3,9.83717295363442
40,8,5,0.604175693061541,0.553823232264001,0.26601472238299,1.34751100912579,16,8.83042453577528
40,8,5,-0.285124377390181,0.335200046484668,0.212604937929869,0.942785013545095,13,12.8978945154221
40,8,5,0.00566222946468531,0.444568682816826,0.785804317688174,1.42917789587311,1,9.44695107656529
40,8,5,0.0491925053211044,0.747612763014598,0.0383600014459029,6.71455525382788,39,0
40,8,5,0.900910092984277,0.868267129088818,0.29052734657788,1.67478943381667,21,7.7771941752989
40,8,5,0.125446199797135,0.693222020651217,0.095262766156484,2.1345269491883,24,9.32765785398347
40,8,5,0.0480462187495421,0.570567216766435,0.11408956280496,1.31550417980268,15,20.4470128614008
40,8,5,0.753134391400442,0.119931328532633,0.0628634668208304,0.99324916337061,9,0
40,8,5,0.646706725719618,0.888462924498693,0.892622323831463,0.984930679733691,7,6.75351342429955
40,8,5,-0.863087933256848,0.972304474574052,0.505281867445213,1.23130701129656,12,6.4608490014937
40,8,5,-0.738892901323834,0.394303677886518,0.515047452035102,0.759286688398775,9,8.45675353324329
40,8,5,0.0853973187646251,0.518611134589443,0.675482237344128,0.698171534185805,4,10.5880752519828
40,8,5,-0.159918016638112,0.0715025964888253,0.549903741630228,0.249186107510019,4,9.86504204402466
40,8,5,0.0239552349461576,0.560642091748611,0.789689974844276,1.23348393928649,3,10.8485093074557
40,8,5,-0.154581528503775,0.85107397982881,0.377898496703671,0.98901031215931,9,12.8440617295294
40,8,5,0.490255634943903,0.654790123481591,0.627186849088856,0.931201642812301,8,8.14358072028979
40,8,5,0.0832194963981578,0.139208512832956,0.25550892627414,0.332863174002401,6,15.3570671597363
40,8,5,0.514599369583251,0.423241644650718,0.365941729225327,0.972982273376764,11,9.98676687723866
40,8,5,-0.196022640397191,0.398158286498807,0.663137073293948,0.559689054887151,5,9.01050664052087
40,8,5,0.935397020112718,0.572663162047831,0.718536770563686,0.9117136960029,8,7.42375673386986
40,8,5,0.7746553234722,0.352408167021907,0.0981715035350954,6.50206300037805,26,0
40,8,5,0.379018550990822,0.0496865655196493,0.577975390804641,0.245465840709034,4,7.16693158712033
40,8,5,0.735813508346868,0.976261814958263,0.784702887497126,1.10096630304238,8,7.49227508244518
40,8,5,0.219603175726835,0.307684974338032,0.95891001231963,0.482388564335947,4,9.15312249637124
40,8,5,0.309583389268292,0.39990469810708,0.98203928476951,0.562736998193196,5,7.54298299519501
40,8,5,0.895264513703341,0.594420144391133,0.226547421131723,2.02569218764379,24,6.97365688817248
40,8,5,-0.772190801359153,0.611059395289943,0.747880822719191,0.892494222247508,8,7.37648072602399
40,8,5,-0.551587640020747,0.977361152812882,0.264054310995385,1.38845656347363,18,9.86797848177631
40,8,5,0.695800120640218,0.450606883161013,0.188938429325013,1.78638017424398,24,8.24390409899793
40,8,5,0.861113111009195,0.665347096384846,0.381202755929655,1.33974126375916,15,7.36457222408031
40,8,5,0.920521410672786,0.990345464086843,0.560942108280702,1.26045428266497,11,8.79832449352654
40,8,5,-0.145351514234724,0.0457263135484823,0.484891168459028,0.230986181730527,3,7.00545222479056
40,8,5,0.00592972111984658,0.447314284189201,0.366022570642689,1.33565435107307,1,14.1882827504762
40,8,5,-0.778187085617762,0.0684869502330528,0.807971999223122,0.300584666085869,5,6.41549219135598
40,8,5,0.686567647354849,0.81875183371789,0.338116759912318,1.37716539174957,15,8.39820151121508
40,8,5,-0.800151579560456,0.783059809037992,0.302848099905029,1.48965661445824,18,8.35770143058937
40,8,5,0.562736155556179,0.969658970252147,0.692828860599977,1.09895326016531,8,8.04028955280418
40,8,5,-0.534196731945327,0.0510302568647063,0.911689574063521,0.284439139622471,4,5.4977946595667
40,8,5,-0.563146925215118,0.944422432222758,0.919046368692394,1.02127308180828,7,6.55321873365769
40,8,5,-0.903511943524728,0.909740800142759,0.355724720915149,1.45544405042273,17,7.81447142976669
40,8,5,-0.692156820530448,0.181988887908658,0.489565123378543,0.429358581908123,7,7.63182907296651
40,8,5,-0.928821930047401,0.685641042839342,0.779644675342916,0.967149355128563,8,7.27164867482139
40,8,5,-0.792676627519027,0.271661999988078,0.793418498880251,0.540767596687011,6,6.09174517484824
40,8,5,-0.331492618734692,0.65474424656085,0.148883198288787,1.53725871848869,21,11.8533721930848
40,8,5,-0.973013190578375,0.180455930678255,0.276167328846947,1.66539741616377,15,5.10945544554064
40,8,5,-0.279695578763286,0.64101030891486,0.373653417798297,0.952206621220862,10,10.3276870259324
40,8,5,0.0931414683966938,0.0638932932906858,0.964307348639302,0.364430563920462,3,6.09529203454791
40,8,5,0.0520568521682954,0.8356741882597,0.685317185083675,0.965211204631384,4,12.3921180472624
40,8,5,0.630770902600908,0.882450146372659,0.788366955828648,1.01916785326577,8,7.37740482219569
40,8,5,-0.0371299318210805,0.0240799148880884,0.437048304273613,0.252748570150474,2,1.24797536886236
40,8,5,-0.415668642020271,0.229868468767844,0.535155408264297,0.450476525269573,6,9.68254206326727
40,8,5,0.789914522575249,0.685058048431508,0.344826803003848,1.38831302197731,16,7.87709977882634
40,8,5,-0.745057089616175,0.64226815945761,0.58056803940243,0.964160310304558,9,8.5457113861572
40,8,5,-0.152378377060944,0.688554897717737,0.541742766902157,0.782237057918255,6,10.3318702393979
40,8,5,-0.80595000100065,0.67878381368714,0.738557207031108,0.945511432736545,8,7.51994645711845
40,8,5,0.261999965211532,0.258551660640161,0.882304319786056,0.429652605159859,4,9.23891322373628
40,8,5,0.56298808165764,0.426710070189125,0.584209116085543,0.770567755926823,8,8.01340956028753
40,8,5,-0.345807346991064,0.144805746798258,0.346138720469049,0.36535824475539,7,11.1880650102066
40,8,5,-0.701061733237553,0.583165642337266,0.892215598513833,0.817165288062927,7,6.48802501721083
40,8,5,-0.938065313059973,0.912400443505982,0.254282073234248,1.81446624850652,24,7.16113996039691
40,8,5,0.861176206341481,0.07768637419691,0.52270704656512,0.295807038830295,6,5.79266430973984
40,8,5,-0.844268369899464,0.115372603307902,0.810719351924817,0.352141291925129,5,6.8687752628732
40,8,5,0.975617314003854,0.0139577342461312,0.238719185337148,2.23600297803231,6,0.960130531309141
40,8,5,-0.869322993404383,0.707402602577138,0.265268966644237,1.72538337315943,21,7.74336858533816
40,8,5,-0.380337513347929,0.346927620541423,0.129803985432724,1.68223927422151,22,9.97394399468613
40,8,5,-0.412986919769752,0.783732839948127,0.430376865721385,1.08599263090217,10,10.0068376324304
40,8,5,0.229894845953813,0.165239989694214,0.578306570869451,0.354763246750379,5,8.68251244905369
40,8,5,0.369372907543582,0.647574018620321,0.05520411137679,0.99136899250224,32,0.130538335009288
40,8,5,-0.584729261595801,0.606898894102353,0.781991987658437,0.821917907028586,7,7.14273191572072
40,8,5,-0.418644671965241,0.249007404419544,0.0992770509701922,2.42756901038616,28,2.19896497668723
40,8,5,0.81370773334866,0.100300131527464,0.112530004614531,1.02767032706248,17,0
40,8,5,-0.0407014231324818,0.690417820753343,0.912466442106671,1.16647925340482,3,10.7276064608421
40,8,5,-0.267639350777079,0.831060502833125,0.907541501796084,0.839187352917978,6,8.40133974378119
40,8,5,0.383973237688787,0.0291388538871585,0.485035005811828,0.23801073250834,4,7.43576748819172
40,8,5,0.033873201056436,0.930799481793269,0.799423920168232,1.20611176849594,3,11.5217898487846
40,8,5,-0.570441314247224,0.357339616285376,0.272663640746902,1.00836238655452,14,10.5828180862949
60,10,6,-0.165955990594852,0.000114374817344887,0.720324493442158,1.8389075157059,2,0
60,10,6,-0.128010195715992,0.549662477878709,0.0259262318278913,6.49955706432365,43,0
60,10,6,0.101595805149151,0.290904738912944,0.708147822618105,0.410090869937428,5,8.0197018393752
60,10,6,0.934059678027353,0.972684359964884,0.547232249175722,1.21661136373891,17,6.42325515409756
60,10,6,-0.556013657820521,0.206719155339426,0.870732306177376,0.426103599939229,6,5.71277869633444
60,10,6,0.785720302872003,0.821229123057832,0.331979805301177,1.50227074332092,27,8.04905534429253
60,10,6,-0.847383421252086,0.438409231440893,0.779918792240115,0.703681547046379,9,6.84288410775941
60,10,6,0.746858805583632,0.86919454021392,0.968540662820932,0.836347655370012,8,6.7231984419155
60,10,6,-0.9792516922286,0.495773293134146,0.501874592148739,1.20567074140478,16,5.97908917703013
60,10,6,0.542641286533492,0.633648234926275,0.0207519493594015,6.50729982759493,28,0
60,10,6,-0.639460622246462,0.463218526498345,0.0194752414876246,6.34561802185916,18,0
60,10,6,-0.691674315240655,0.263315015185135,0.740049696515405,0.484505524761763,8,6.65075397696393
60,10,6,0.55540482114764,0.824278532661369,0.237541220034912,1.530988222711,32,11.0352333245353
60,10,6,0.0278866875453805,0.870427685724813,0.773165052079297,0.950312862135398,4,10.468756841739
60,10,6,0.697635394537157,0.0543632143064314,0.178895924920998,6.11955840734502,24,0
60,10,6,-0.553417841692922,0.550701456581181,0.523163341400676,0.781080677358908,11,9.70944222699481
60,10,6,-0.410669994625781,0.191520786947495,0.530586755605294,0.381915710648605,8,7.5403588757384
60,10,6,0.300748483479183,0.878601470921552,0.505453373734843,0.820159631331758,10,10.2555607800226
60,10,6,-0.804932796501097,0.246937973166327,0.761249716674856,0.506025257324555,8,6.47289786296052
60,10,6,0.176261602154548,0.891530729474708,0.897713727909418,0.703497093845249,6,8.51155840777824
60,10,6,-0.902550238381745,0.72096634683123,0.289109659789817,1.45728795905818,33,3.34154817948287
60,10,6,-0.583078925282315,0.420538035314375,0.481681061763366,0.702631312522595,12,6.29011736369472
60,10,6,0.0345957676931785,0.765459759396907,0.946962603814814,0.910631502621932,4,8.88814366608284
60,10,6,0.920034606671837,0.999867292623879,0.699512049949576,0.984208234483333,12,5.59121309871295
60,10,6,0.740248273254424,0.278838940701069,0.58227692867256,0.548024379705007,10,4.89280135513545
60,10,6,-0.384130094750058,0.768297661537973,0.519391479305301,0.879740881157154,10,10.1094876003826
60,10,6,-0.148557178962208,0.73539729019968,0.814583740494553,0.661015355699704,6,8.71662426457833
60,10,6,0.458027484578238,0.124967092009241,0.561239602327641,0.302294447168391,7,6.63933684454793
60,10,6,0.727519971140166,0.073256388083736,0.284905965227627,1.57770450199787,15,4.30652654996345
60,10,6,0.28828707213667,0.663047905335669,0.380748489635117,0.814450130285638,12,12.2086901935889
60,10,6,-0.427892356678969,0.770312932218878,0.958105566519,0.794261512466246,7,6.53300595327754
60,10,6,0.717778534586079,0.555128777998597,0.37271115497528,1.16045710097544,20,7.87202225688219
60,10,6,-0.50297974512454,0.410940802996541,0.449975421050795,0.689911314900925,12,10.4034707958394
60,10,6,-0.922876638237181,0.0927037553341333,0.780100460524675,0.34591954559626,6,2.72987385131414
60,10,6,-0.0838901035518189,0.231487045035562,0.308349606964912,0.35616047841385,8,15.2931106061007
60,10,6,0.457014383191451,0.952180667406014,0.601614212370213,0.890896510212398,10,9.27557029134064
60,10,6,0.888993205714614,0.192795028957158,0.464098174304408,0.926303484307274,13,4.92209467844228
60,10,6,-0.230453760966512,0.94419963580742,0.859707846590619,0.753916772983823,6,6.58776201383652
