original_size,width,height,input_scaling,leak_rate,damping,error,KR,MC,Input_type
36,12,3,0.28828707213667,0.663047905335669,0.380748489635117,0.0194356277973226,10,14.7297479573263,"lu"
36,12,3,-0.427892356678969,0.770312932218878,0.958105566519,0.0191825214032801,7,11.5921500117059,"lu"
36,12,3,0.717778534586079,0.555128777998597,0.37271115497528,0.0268248508288393,14,10.1489500618055,"lu"
36,12,3,-0.50297974512454,0.410940802996541,0.449975421050795,0.0206351781486671,10,12.8001556740346,"lu"
36,12,3,-0.922876638237181,0.0927037553341333,0.780100460524675,0.0228126764313734,9,11.4165078489753,"lu"
36,12,3,-0.0838901035518189,0.231487045035562,0.308349606964912,0.0160433485334556,9,17.1767503766722,"lu"
36,12,3,0.457014383191451,0.952180667406014,0.601614212370213,0.019985205507753,9,12.8794910981602,"lu"
36,12,3,0.888993205714614,0.192795028957158,0.464098174304408,0.0255424295095377,12,9.30836913095074,"lu"
36,12,3,-0.230453760966512,0.94419963580742,0.859707846590619,0.0166363897096031,6,12.0336521910321,"lu"
36,12,3,0.0937783122907094,0.820401879898381,0.797899021282605,0.0147931754028789,5,12.2759187018653,"lu"
36,12,3,-0.184625943839428,0.788534877486753,0.0553660401118601,0.0589791835813808,34,0.380630172604577,"lu"
36,12,3,-0.49815275251012,0.676816241110558,0.0460958206726118,0.0531418080572426,32,0.815549569416092,"lu"
36,12,3,-0.250919762305275,0.731993941811405,0.950714306409916,0.0167590354589257,6,11.7183040087042,"lu"
36,12,3,-0.769890867220442,0.133390964185988,0.609066539279481,0.0213600530643608,9,12.2071157083637,"lu"
36,12,3,0.669684297331299,0.744640481679518,0.10479610436987,0.0441969171269231,30,2.56086523979531,"lu"
36,12,3,0.9780230269512,0.281447301955063,0.549544726844725,0.0248161446225709,10,10.9759484477965,"lu"
36,12,3,0.567664701611501,0.249043091515749,0.63483370605273,0.0210604430120418,9,12.5119182961047,"lu"
36,12,3,-0.773023056212701,0.728734633501106,0.974483094436457,0.0210495193184565,7,11.109879432631,"lu"
36,12,3,-0.965019458137695,0.284861167473918,0.891573267180258,0.0224311945293394,8,11.1136993285321,"lu"
36,12,3,-0.398071088288171,0.926335135059176,0.247061831961814,0.0278016967608887,16,12.4323785786564,"lu"
36,12,3,-0.0107967089239571,0.255473923757211,0.228083104449336,0.0166884795781998,5,22.5786822380318,"lu"
36,12,3,0.351462831007105,0.343303672542592,0.044712182202946,0.0656974296507872,33,1.05188786486021,"lu"
36,12,3,0.646220681419584,0.210770639931294,0.0261179815698673,0.059349935265746,32,0.169784173134712,"lu"
36,12,3,0.693324814420268,0.454875402405753,0.561165540265034,0.0225474799202519,10,11.6511898228617,"lu"
36,12,3,-0.159634065718452,0.184876687761452,0.363239496965086,0.016203780844982,9,15.4889026700186,"lu"
36,12,3,-0.813783426656284,0.483859980463646,0.971655919989788,0.0212091024967582,7,11.0730648625804,"lu"
36,12,3,0.968383701085153,0.673701624669138,0.333412266014653,0.0312013611266373,16,6.75605225714257,"lu"
36,12,3,-0.82530071419565,0.411061070638913,0.230477099551728,0.0345998590455349,20,4.08950827093164,"lu"
36,12,3,-0.269788833954612,0.496060348767789,0.451205915893338,0.0174917652985861,9,14.8021563508091,"lu"
36,12,3,0.848070231148851,0.866915076815797,0.157870580534792,0.0395965917249191,25,2.79498375405256,"lu"
36,12,3,-0.398253339906762,0.323182676968219,0.186945816341878,0.0325315803792652,19,10.8948183109916,"lu"
36,12,3,0.648938951826564,0.877326768207053,0.1813497324972,0.03619838868937,23,5.03361084492059,"lu"
36,12,3,-0.932490579153583,0.846085097280883,0.489107507965585,0.0239075950004725,12,9.06239615226267,"lu"
36,12,3,0.107882045001173,0.0481267725800767,0.396247893705367,0.015492350518753,8,16.6435989272291,"lu"
36,12,3,-0.24180294913246,0.595592512657122,0.567098167179614,0.0168261354467772,8,13.7195618696337,"lu"
36,12,3,-0.562709899705588,0.287125277339703,0.0314027195025806,0.0563880974616555,33,0,"lu"
36,12,3,-0.691424843737448,0.362685466176888,0.133699560700066,0.0405800486251005,27,3.15692142638887,"lu"
36,12,3,0.0917028598699572,0.685892586566579,0.858856610591359,0.0147643776728369,4,12.075748980799,"lu"
36,12,3,-0.481257060103113,0.582030342126604,0.0433610511619003,0.061497902544273,32,0.896859427827347,"lu"
36,12,3,-0.407501676655133,0.350252525223411,0.809067715673327,0.0191749926379122,7,11.8597238537244,"lu"
36,12,3,0.854961077237917,0.584631272595553,0.872426294409216,0.021078660479103,8,11.2804214261644,"lu"
36,12,3,-0.628849450362921,0.83189619863717,0.38659930304207,0.0235378597060135,13,10.3962647266708,"lu"
36,12,3,-0.786523595489379,0.534962617391087,0.684342633278687,0.0212880737178116,9,11.8388333874868,"lu"
36,12,3,0.285379831572158,0.51189798245863,0.538620930968947,0.0174157896336704,8,13.9213596063857,"lu"
36,12,3,-0.595595413139517,0.860537239237031,0.784547604110561,0.0205284483759075,8,11.7266702523265,"lu"
36,12,3,0.137880440238491,0.888110669900257,0.0659642275894424,0.0553354246791991,32,0,"lu"
36,12,3,-0.378340400487289,0.334752624571525,0.81898722071885,0.0188120168171095,7,11.8727066868755,"lu"
36,12,3,0.838218063598364,0.753712229729177,0.642195599923855,0.024063259435625,9,12.0336008074302,"lu"
36,12,3,-0.903637544999525,0.798696067903802,0.680963013867718,0.0234885106373961,9,11.691438842306,"lu"
36,12,3,0.00133625268076232,0.500782525642232,0.468067425948115,0.0181001218660266,1,12.06994983855,"lu"
36,12,3,0.0438314330005096,0.26986897107295,0.699406367014664,0.0151032463650307,4,13.0921926322732,"lu"
36,12,3,-0.289161764389527,0.93310644228157,0.340848876689302,0.0197184034497884,11,15.1958100050097,"lu"
36,12,3,-0.449548660397325,0.62389921233538,0.63923076092527,0.0195045773387059,9,12.7186500582392,"lu"
36,12,3,-0.48591514578972,0.663641757569116,0.683787583071072,0.0198483127246557,8,12.2401749972862,"lu"
36,12,3,-0.907918012737029,0.242318267491405,0.370242316115599,0.0273961357945098,15,7.20695544748178,"lu"
36,12,3,0.240747629106512,0.298244841758729,0.508953068645407,0.0167862737509954,8,14.4932057098769,"lu"
36,12,3,-0.594786092742219,0.152637743300246,0.207093104060973,0.0346526031968545,20,9.20371337498736,"lu"
36,12,3,0.312528370465914,0.970876034993816,0.954901376913228,0.016718232639512,6,11.7585563529811,"lu"
36,12,3,0.295102098706047,0.528341380152239,0.50714968821308,0.0177237087369671,9,14.1132427858316,"lu"
36,12,3,-0.000611359062332006,0.258100630988574,0.25593713431167,0.0262196216953516,1,15.3706538409234,"lu"
36,12,3,-0.693891602467706,0.985491114183153,0.157685661009407,0.0382808754523639,25,4.0663743473742,"lu"
36,12,3,-0.597992807764052,0.296499688701072,0.329020466492182,0.0258891130888804,15,10.7549828784481,"lu"
36,12,3,0.771760998875251,0.424728131475108,0.788581566803725,0.0213115583455062,8,11.5617403459094,"lu"
36,12,3,0.212708675552951,0.30724100934357,0.657511568617816,0.0161404356493382,7,13.1122888950695,"lu"
36,12,3,0.438771572487917,0.689861614578764,0.60722117562199,0.019731319811366,9,12.8846328636436,"lu"
36,12,3,-0.542393024886198,0.886359670982399,0.190688018624183,0.0348828468846503,21,9.72274320794424,"lu"
36,12,3,-0.570626221966347,0.817235373163457,0.909502371341664,0.0203122279229555,7,11.4152618853342,"lu"
36,12,3,0.673888248529047,0.447153785261511,0.97023585194033,0.0193130807625723,7,11.229037374004,"lu"
36,12,3,0.464534496137704,0.301223890049993,0.567189015450885,0.0201977411127742,9,11.9334562192003,"lu"
36,12,3,0.344557117261584,0.825495174035896,0.488078399240584,0.0187695635906598,9,12.8576057906838,"lu"
36,12,3,0.0868098835819309,0.424517590749133,0.278369385093796,0.0158497860069447,10,17.8184496940801,"lu"
36,12,3,0.0327972554048923,0.0284742264780969,0.57066758686814,0.0154326976371322,4,14.2066056697529,"lu"
36,12,3,0.195363169872126,0.299281741009702,0.675986904372284,0.0158875871707302,7,13.0658565817675,"lu"
36,12,3,-0.135777588798195,0.170943685277502,0.174215263198831,0.0183632179789555,15,17.8637128640327,"lu"
36,12,3,-0.704158751303831,0.807493362050377,0.228298356999966,0.0339769580303223,20,8.30581283617651,"lu"
36,12,3,-0.832520152207236,0.859355745088647,0.333506292479001,0.0285759295923118,16,7.74305700827513,"lu"
36,12,3,-0.982870404503242,0.449565034354184,0.954306673081735,0.0219311699809557,8,10.8796795268003,"lu"
36,12,3,-0.67459008110973,0.563401848647777,0.75478087765135,0.020830243457802,8,11.7453231868746,"lu"
36,12,3,-0.532777728032788,0.580088940351055,0.0343876221032432,0.057916726759862,34,0.635392819087601,"lu"
36,12,3,0.2229210233,0.699283596145879,0.4914264045523,0.0166245407262755,8,14.7467963619659,"lu"
36,12,3,-0.767882275389831,0.375588982966544,0.658455381746153,0.0212250403641156,9,12.0428200370665,"lu"
36,12,3,0.224340351235237,0.43605901937117,0.169069754345636,0.0261237366118006,17,15.1477761206603,"lu"
36,12,3,-0.24988574225343,0.950016579405167,0.640304619922644,0.0169701674265306,7,12.9599627677632,"lu"
36,12,3,0.703970985460176,0.894931762698624,0.0739035988422599,0.048090687309963,31,0.812986265772237,"lu"
36,12,3,-0.696736065649707,0.925883763048261,0.868745280741313,0.0209003118787299,8,11.4102937003131,"lu"
36,12,3,-0.607815380520121,0.413691733468251,0.702774400796417,0.0205265884616206,9,11.9953596889162,"lu"
36,12,3,-0.249662733422442,0.928643476269958,0.348707407646026,0.0188756360345402,11,15.3333281551527,"lu"
36,12,3,-0.0971777470370758,0.230961696616177,0.299333110743807,0.015994327024201,9,17.2971896682676,"lu"
36,12,3,0.885303141386757,0.0586247690742177,0.579137892994787,0.0238604396158025,10,11.2250429933477,"lu"
36,12,3,0.695687505124235,0.204047717607005,0.497831209792736,0.0231495265981011,10,11.9418441874193,"lu"
36,12,3,0.355911096417151,0.623705711703934,0.512958802259562,0.0187936225669339,9,12.6072172681256,"lu"
36,12,3,-0.777338343989511,0.23296248769643,0.210767574542831,0.0353212737888631,21,4.64063989589553,"lu"
36,12,3,-0.686016324216667,0.261478266391248,0.702210042492446,0.0208466844910901,9,11.9025503913294,"lu"
36,12,3,0.392938371195723,0.226851453564203,0.286139334950379,0.0259934912673481,14,13.7235215364799,"lu"
36,12,3,-0.787870188090535,0.572313536631499,0.745471484885613,0.0218604076062087,9,11.6534493828327,"lu"
36,12,3,0.0134520229991399,0.627579985791076,0.0575306951680897,0.0808099858678803,23,0,"lu"
36,12,3,-0.78965574556465,0.0874063084595212,0.128144072034,0.0422296803322024,27,2.90341663078598,"lu"
36,12,3,0.0476666399093517,0.185965312200436,0.0399629741499742,0.0704012741837387,33,0,"lu"
36,12,3,0.733274085700796,0.131408478173487,0.263144849597414,0.0325657533947291,18,8.37958563482772,"lu"
36,12,3,0.141063250290814,0.605295237625528,0.268259775813901,0.0169724954751201,11,17.3038752409203,"lu"
36,12,3,-0.716739461846519,0.554792291564334,0.31154436112759,0.028551078276856,16,8.33070018356099,"lu"
36,12,3,0.300307210943498,0.388028886784006,0.94810916584027,0.0173534117424138,6,11.7910499593389,"lu"
36,12,3,0.561807797584932,0.828637641707324,0.381144541819342,0.0243673842794291,12,10.6303111508736,"lu"
36,12,3,-0.160982767302589,0.109556123113893,0.129660859284771,0.023680749677113,18,16.7939666127416,"lu"
36,12,3,0.62280725261717,0.627745656060485,0.447764244847145,0.0233151346298725,11,12.4059783303194,"lu"
36,12,3,0.322657884899929,0.19539817561258,0.327694700300655,0.0221518345454393,12,15.0456891306004,"lu"
36,12,3,-0.693568126200407,0.21346188422964,0.148167828464161,0.0391798457175647,26,3.64146591066397,"lu"
36,12,3,0.887700416239292,0.695370967591478,0.0885440281634848,0.0473217551081564,30,0.499402963401727,"lu"
36,12,3,0.498684522637378,0.324027527743876,0.705230111513914,0.0195480584534984,8,12.2612909937321,"lu"
36,12,3,-0.0180752249524694,0.934223341899819,0.753244840801039,0.0149499734002521,2,11.8707482586157,"lu"
36,12,3,0.495811032992707,0.000984776413704869,0.108732319900902,0.0412396719331064,28,5.2041787278532,"lu"
36,12,3,0.834770967903298,0.0430330819722343,0.522394897635619,0.0240124415197327,11,11.4990892864516,"lu"
36,12,3,0.804123049625016,0.655984705506407,0.557807535786105,0.0234227497542314,10,11.4655281943212,"lu"
36,12,3,0.475509923301282,0.46809010087335,0.339954740673122,0.024595333905144,13,11.1298959393431,"lu"
36,12,3,-0.813311884039985,0.476734497188385,0.890943013448079,0.0213080497175887,8,11.2368085587984,"lu"
36,12,3,-0.433916104666913,0.530578961930211,0.0020297995860098,0.0599754085409224,35,0,"lu"
36,12,3,-0.00378112950868537,0.299820606869473,0.618906965226338,0.0154968676761968,1,11.6076421048252,"lu"
36,12,3,-0.266608861204447,0.0308308651420491,0.632981366949164,0.0171700008680419,8,13.0693407537235,"lu"
36,12,3,0.15081170446247,0.158272722437412,0.140308407252583,0.0221461983470629,17,16.9808937882113,"lu"
36,12,3,0.762615101953324,0.864582484479246,0.979703603317916,0.019810425336141,7,11.0893397084737,"lu"
36,12,3,0.817167877134901,0.877655144326586,0.257971641275248,0.0338455544700302,19,7.55928827493286,"lu"
36,12,3,0.53958863279488,0.310710319860954,0.176821701098824,0.0357257713458729,22,9.55346702511513,"lu"
36,12,3,0.897455547776894,0.0383290730120193,0.743643852810769,0.0230039741171871,9,11.5448333585041,"lu"
36,12,3,-0.704600294159549,0.49366961852561,0.52918440225087,0.021442751596893,10,11.762558660951,"lu"
36,12,3,0.0154475367345226,0.685565560010281,0.630550607344826,0.0151412227810822,3,12.9729058821875,"lu"
36,12,3,0.304652651594709,0.173145914794557,0.921122964864623,0.0166866702659789,6,11.8884283373956,"lu"
36,12,3,-0.372760982794124,0.262435325379909,0.55900035365802,0.0186104510750658,9,13.391576247477,"lu"
36,12,3,0.594804129368152,0.260030046652599,0.585220572306848,0.0215557314840208,9,11.6566401137527,"lu"
36,12,3,-0.807461318339685,0.57967034810915,0.155006734955742,0.0395337771677136,25,3.05022708863124,"lu"
36,12,3,0.577692750366359,0.155230732076024,0.196392113331339,0.0349843997783296,21,9.2508920104257,"lu"
36,12,3,0.66678564960149,0.379833792849995,0.323434574903462,0.028494510890191,15,8.42259771987959,"lu"
36,12,3,0.881347211368325,0.384440269338947,0.351208217521136,0.0294994030397471,15,7.41142803317232,"lu"
36,12,3,-0.35799983498149,0.878020128341681,0.755755180982627,0.0185739422838555,7,12.1213498785772,"lu"
36,12,3,0.377927709721306,0.448256582125361,0.474089661063351,0.0194960031115589,10,13.0176211754704,"lu"
36,12,3,-0.286034536499888,0.278252504315125,0.306702331360128,0.0208598657534177,12,13.8758660135303,"lu"
36,12,3,0.652445777922178,0.909915412032245,0.615900203940644,0.0223596359126199,9,12.4429237450543,"lu"
36,12,3,-0.404521939580376,0.765386240201999,0.82727708165543,0.0191240471264188,7,11.8027566760301,"lu"
36,12,3,0.796758096949836,0.347863907964884,0.165115498826418,0.03865077099088,24,3.22332871102981,"lu"
36,12,3,0.195597500988659,0.246832710895072,0.520846196067144,0.0161494957756869,8,14.5692018235594,"lu"
36,12,3,0.339181558956829,0.667927380656105,0.907574651630474,0.0170433716295646,7,11.8018597607688,"lu"
36,12,3,-0.894709164804404,0.270530505548426,0.226861782584758,0.0351677791126416,20,3.34851946384293,"lu"
36,12,3,0.315492356840328,0.588910843500974,0.884476426903228,0.0168711505620933,7,11.9139049516044,"lu"
36,12,3,-0.701196311087814,0.319711284153002,0.124608119221385,0.041691321588617,28,3.35980871323558,"lu"
36,12,3,-0.813485040894884,0.522248413276926,0.709215033317113,0.0223279009693133,9,11.7263576246738,"lu"
36,12,3,-0.0799225326240163,0.190128604681802,0.89631547706224,0.0155507003998352,4,11.8725551535671,"lu"
36,12,3,0.604175693061541,0.553823232264001,0.26601472238299,0.0311595222059397,17,8.99709221013073,"lu"
36,12,3,-0.285124377390181,0.335200046484668,0.212604937929869,0.0267558100990727,16,13.5464492530474,"lu"
36,12,3,0.00566222946468531,0.444568682816826,0.785804317688174,0.0151930531014103,1,10.5329902464365,"lu"
36,12,3,0.0491925053211044,0.747612763014598,0.0383600014459029,0.0645573109040797,34,0,"lu"
36,12,3,0.900910092984277,0.868267129088818,0.29052734657788,0.0326490513108874,17,6.80369475170994,"lu"
36,12,3,0.125446199797135,0.693222020651217,0.095262766156484,0.0276058838417878,22,16.0634824478478,"lu"
36,12,3,0.0480462187495421,0.570567216766435,0.11408956280496,0.0207052937433734,17,22.9872871373546,"lu"
36,12,3,0.753134391400442,0.119931328532633,0.0628634668208304,0.0531051542399776,31,0.755610236473525,"lu"
36,12,3,0.646706725719618,0.888462924498693,0.892622323831463,0.0194717267355877,8,11.4003281715727,"lu"
36,12,3,-0.863087933256848,0.972304474574052,0.505281867445213,0.0230370047533536,11,11.4615584273107,"lu"
36,12,3,-0.738892901323834,0.394303677886518,0.515047452035102,0.0218636396070266,10,11.7570878233166,"lu"
36,12,3,0.0853973187646251,0.518611134589443,0.675482237344128,0.0149535795209995,5,13.1847993455907,"lu"
36,12,3,-0.159918016638112,0.0715025964888253,0.549903741630228,0.0163869477955223,7,14.2800148573123,"lu"
36,12,3,0.0239552349461576,0.560642091748611,0.789689974844276,0.0149083974299791,3,11.8244531262197,"lu"
36,12,3,-0.154581528503775,0.85107397982881,0.377898496703671,0.0160856488620752,9,15.3418110241251,"lu"
36,12,3,0.490255634943903,0.654790123481591,0.627186849088856,0.020327120109143,9,12.682568461231,"lu"
36,12,3,0.0832194963981578,0.139208512832956,0.25550892627414,0.0159132160024911,10,18.6287930748517,"lu"
36,12,3,0.514599369583251,0.423241644650718,0.365941729225327,0.0241523111136697,12,10.8456374535104,"lu"
36,12,3,-0.196022640397191,0.398158286498807,0.663137073293948,0.0164893888885029,7,13.1089741617647,"lu"
36,12,3,0.935397020112718,0.572663162047831,0.718536770563686,0.0237330921676237,9,11.5618923850781,"lu"
36,12,3,0.7746553234722,0.352408167021907,0.0981715035350954,0.046448872397127,30,1.84651265132747,"lu"
36,12,3,0.379018550990822,0.0496865655196493,0.577975390804641,0.018919156153908,9,13.2923328242209,"lu"
36,12,3,0.735813508346868,0.976261814958263,0.784702887497126,0.0210670583239267,8,11.6120604967881,"lu"
36,12,3,0.219603175726835,0.307684974338032,0.95891001231963,0.0159028219614301,6,11.7555255014489,"lu"
36,12,3,0.309583389268292,0.39990469810708,0.98203928476951,0.0166747514617849,6,11.6501878824893,"lu"
36,12,3,0.895264513703341,0.594420144391133,0.226547421131723,0.035185114142316,20,3.34503154454861,"lu"
36,12,3,-0.772190801359153,0.611059395289943,0.747880822719191,0.0217026643818198,9,11.6602748819429,"lu"
36,12,3,-0.551587640020747,0.977361152812882,0.264054310995385,0.0302523742035916,17,9.2189438838399,"lu"
36,12,3,0.695800120640218,0.450606883161013,0.188938429325013,0.0360655013177559,22,4.89776767123811,"lu"
36,12,3,0.861113111009195,0.665347096384846,0.381202755929655,0.0280978672854198,14,7.37731461478478,"lu"
36,12,3,0.920521410672786,0.990345464086843,0.560942108280702,0.0242704539779026,10,11.1738758279089,"lu"
36,12,3,-0.145351514234724,0.0457263135484823,0.484891168459028,0.0166187058974754,8,15.2576204183941,"lu"
36,12,3,0.00592972111984658,0.447314284189201,0.366022570642689,0.0165038108105193,2,16.2931801119869,"lu"
36,12,3,-0.778187085617762,0.0684869502330528,0.807971999223122,0.021226440644904,8,11.4678025457797,"lu"
36,12,3,0.686567647354849,0.81875183371789,0.338116759912318,0.0279741795711375,15,10.3564175654737,"lu"
36,12,3,-0.800151579560456,0.783059809037992,0.302848099905029,0.0311880018258267,17,8.00149170745982,"lu"
36,12,3,0.562736155556179,0.969658970252147,0.692828860599977,0.020381070095032,8,12.2418390533881,"lu"
36,12,3,-0.534196731945327,0.0510302568647063,0.911689574063521,0.020104080518573,7,11.461614494,"lu"
36,12,3,-0.563146925215118,0.944422432222758,0.919046368692394,0.0202561972653615,7,11.400373847413,"lu"
36,12,3,-0.903511943524728,0.909740800142759,0.355724720915149,0.0281210836404376,15,7.26126165419578,"lu"
36,12,3,-0.692156820530448,0.181988887908658,0.489565123378543,0.0218034771081963,11,11.9739403840047,"lu"
36,12,3,-0.928821930047401,0.685641042839342,0.779644675342916,0.0228667504839524,9,11.4119785306789,"lu"
36,12,3,-0.792676627519027,0.271661999988078,0.793418498880251,0.0216462819382345,8,11.504975056794,"lu"
36,12,3,-0.331492618734692,0.65474424656085,0.148883198288787,0.0339652598482797,21,11.6447013096484,"lu"
36,12,3,-0.973013190578375,0.180455930678255,0.276167328846947,0.0332787649898609,18,3.40526127244154,"lu"
36,12,3,-0.279695578763286,0.64101030891486,0.373653417798297,0.0187125918568215,11,14.8553616820377,"lu"
36,12,3,0.0931414683966938,0.0638932932906858,0.964307348639302,0.0148154620092226,4,11.6998096129497,"lu"
36,12,3,0.0520568521682954,0.8356741882597,0.685317185083675,0.0151134885456522,4,13.236617593263,"lu"
36,12,3,0.630770902600908,0.882450146372659,0.788366955828648,0.0201268479773639,8,11.7016467466104,"lu"
36,12,3,-0.0371299318210805,0.0240799148880884,0.437048304273613,0.0164256178141123,5,16.6529423713626,"lu"
36,12,3,-0.415668642020271,0.229868468767844,0.535155408264297,0.0191252331011883,9,13.3112971383274,"lu"
36,12,3,0.789914522575249,0.685058048431508,0.344826803003848,0.0288498805089605,15,7.85950875966677,"lu"
36,12,3,-0.745057089616175,0.64226815945761,0.58056803940243,0.0213332847204111,10,11.4460491965376,"lu"
36,12,3,-0.152378377060944,0.688554897717737,0.541742766902157,0.0163679150960138,7,14.4164020203042,"lu"
36,12,3,-0.80595000100065,0.67878381368714,0.738557207031108,0.0220514044249017,9,11.6497404659514,"lu"
36,12,3,0.261999965211532,0.258551660640161,0.882304319786056,0.0167268392416678,6,11.9748852580065,"lu"
36,12,3,0.56298808165764,0.426710070189125,0.584209116085543,0.0212507476394595,9,11.7013518675994,"lu"
36,12,3,-0.345807346991064,0.144805746798258,0.346138720469049,0.0206715792383993,12,14.7732236771319,"lu"
36,12,3,-0.701061733237553,0.583165642337266,0.892215598513833,0.0208936131872628,8,11.3302301956244,"lu"
36,12,3,-0.938065313059973,0.912400443505982,0.254282073234248,0.0340489153663616,19,3.54938216974828,"lu"
36,12,3,0.861176206341481,0.07768637419691,0.52270704656512,0.0242112331552081,11,11.4195251894393,"lu"
36,12,3,-0.844268369899464,0.115372603307902,0.810719351924817,0.0219647613412514,8,11.3969341712305,"lu"
36,12,3,0.975617314003854,0.0139577342461312,0.238719185337148,0.0349865464522233,19,3.36102669643275,"lu"
36,12,3,-0.869322993404383,0.707402602577138,0.265268966644237,0.0332242563346423,18,6.75675101101129,"lu"
36,12,3,-0.380337513347929,0.346927620541423,0.129803985432724,0.0368032151792749,24,11.0918715759059,"lu"
36,12,3,-0.412986919769752,0.783732839948127,0.430376865721385,0.0198257879085166,10,13.384655330021,"lu"
36,12,3,0.229894845953813,0.165239989694214,0.578306570869451,0.0164328939216782,8,13.6979815413431,"lu"
36,12,3,0.369372907543582,0.647574018620321,0.05520411137679,0.0635988471638503,33,0.623357170043716,"lu"
36,12,3,-0.584729261595801,0.606898894102353,0.781991987658437,0.0204773021217332,8,11.7497601576452,"lu"
36,12,3,-0.418644671965241,0.249007404419544,0.0992770509701922,0.0412646015606456,28,6.10770163786356,"lu"
36,12,3,0.81370773334866,0.100300131527464,0.112530004614531,0.0468979365734789,28,2.36590755247503,"lu"
36,12,3,-0.0407014231324818,0.690417820753343,0.912466442106671,0.0149771230498462,3,11.5153176668561,"lu"
36,12,3,-0.267639350777079,0.831060502833125,0.907541501796084,0.0170540980949327,6,11.8037503310595,"lu"
36,12,3,0.383973237688787,0.0291388538871585,0.485035005811828,0.0194949399010825,10,12.7890859514871,"lu"
36,12,3,0.033873201056436,0.930799481793269,0.799423920168232,0.0148277521834667,3,12.0922699833913,"lu"
36,12,3,-0.570441314247224,0.357339616285376,0.272663640746902,0.0294626481650843,16,9.0961340649775,"lu"
100,20,5,-0.165955990594852,0.000114374817344887,0.720324493442158,0.0150110517031207,6,8.62368032711713,"lu"
100,20,5,-0.128010195715992,0.549662477878709,0.0259262318278913,0.0669697717625056,74,0,"lu"
100,20,5,0.101595805149151,0.290904738912944,0.708147822618105,0.0147222926580861,5,11.2695846257635,"lu"
100,20,5,0.934059678027353,0.972684359964884,0.547232249175722,0.0179896723554971,13,5.76078669641073,"lu"
100,20,5,-0.556013657820521,0.206719155339426,0.870732306177376,0.0144960426411195,8,5.82186226060303,"lu"
100,20,5,0.785720302872003,0.821229123057832,0.331979805301177,0.017640382762383,19,9.27599840838144,"lu"
